PRI,FSPP
SEZ,FSIA
KBS,GFBO
BTE,GFBN
FNA,GFLL
GBK,GFGK
HGS,GFHA
KBA,GFKB
KEN,GFKE
WYE,GFYE
SIN,WSSS
BTS,LZIB
KSC,LZKZ
PZY,LZPP
TAT,LZTT
SLD,LZSL
ILZ,LZZI
LJU,LJLJ
MBX,LJMB
POW,LJPZ
HIR,AGGH
MUA,AGGM
ALU,HCMA
BBO,HCMI
BSA,HCMF
BUO,HCMV
CXN,HCMC
HCM,HCME
ERA,HCMU
GLK,HCMR
GSR,HCMG
KMU,HCMK
MGQ,HCMM
CMO,HCMO
CMS,HCMS
ALJ,FAAB
BIY,FABE
BFN,FABL
CPT,FACT
CDO,FACD
VIR,FAVG
DUR,FADN
ELS,FAEL
EMG,FAEM
FCB,FAFB
GRJ,FAGG
GIY,FAGI
GCJ,FAGC
HRS,FAHR
HLW,FAHL
HDS,FAHT
QRA,FAGM
JNB,FAJS
KIM,FAKM
KLZ,FAKZ
KXE,FAKD
KOF,FAKP
KMH,FAKU
LAY,FALY
SDB,FALW
HLA,FALA
LMR,FALC
LCD,FALO
MBD,FAMM
AAM,FAMD
LLE,FAMN
MGH,FAMG
NLP,FANS
NCS,FANC
OUH,FAOH
PHW,FAPH
PZB,FAPM
PTG,FAPI
NTY,FAPN
PBZ,FAPG
AFD,FAPA
PLZ,FAPE
PRY,FAWB
PRK,FAPK
UTW,FAQT
RVO,FARI
RCB,FARB
ROD,FARS
ZEC,FASC
SIS,FASS
SZK,FASZ
SBU,FASB
LTA,FATZ
ULD,FAUL
UTT,FAUT
UTN,FAUP
VRE,FAVR
VRU,FAVB
VYD,FAVY
WEL,FAWM
CJU,RKPC
CHF,RKPE
CJJ,RKTU
QUN,RKNC
ICN,RKSI
KAG,RKNN
KUV,RKJK
KWJ,RKJJ
MPK,RKJM
OSN,RKSO
KPO,RKTH
PUS,RKPK
FNJ,ZKPY
SSN,RKSM
SEL,RKSS
SHO,RKND
SWU,RKSW
TAE,RKTN
USN,RKPU
WJU,RKNW
YEC,RKTY
RSU,RKJY
LCG,LECO
ABC,LEAB
ALC,LEAL
LEI,LEAM
ACE,GCRR
OVD,LEAS
BJZ,LEBZ
BCN,LEBL
BIO,LEBB
JCU,GECT
ODB,LEBA
VDE,GCHI
FUE,GCFV
GRO,LEGE
GRX,LEGR
TFS,GCTS
IBZ,LEIB
XRY,LEJR
GMZ,GCGM
TFN,GCXO
SPC,GCLA
LPA,GCLP
LEN,LELN
RJL,LELO
TOJ,LETO
MAD,LEMD
AGP,LEMG
MLN,GEML
MAH,LEMH
MJV,LELC
PMI,LEPA
PNA,LEPP
REU,LERS
QSA,LELL
SLM,LESA
EAS,LESO
SDR,LEXJ
SCQ,LEST
SVQ,LEZL
VLC,LEVC
VLL,LEVD
VGO,LEVX
VIT,LEVT
ZAZ,LEZG
ADP,VCCA
BTC,VCCB
CMB,VCBI
RML,VCCC
GOY,VCCG
JAF,VCCJ
TRR,VCCT
SVD,TVSV
UNI,TVSU
ATB,HSAT
DNX,HSGG
DOG,HSDN
ELF,HSFS
NUD,HSNH
EBD,HSOB
GSU,HSGF
EGN,HSGN
JUB,HSSJ
KSL,HSKA
KRT,HSSS
KST,HSKI
MAK,HSSM
MWE,HSMR
NHF,HSNW
UYL,HSNL
PZU,HSPN
WHF,HSSW
WUU,HSWW
OEM,SMPA
ORG,SMZO
PBM,SMJP
MTS,FDMS
AGH,ESTA
AJR,ESNX
BLE,ESSD
EKT,ESSU
GEV,ESNG
GVX,ESSK
GSE,ESGP
GOT,ESGG
HFS,ESOH
HAD,ESMT
HMV,ESUT
HUV,ESNH
HLF,ESSF
IDB,ESUE
JKG,ESGJ
KLR,ESMQ
KSK,ESKK
KSD,ESOK
KRN,ESNQ
KRF,ESNK
KID,ESMK
LDK,ESGL
LPI,ESSL
LLA,ESPA
LYC,ESNL
MMX,ESMS
MXX,ESKM
NRK,ESSP
ORB,ESOE
OER,ESNO
OSK,ESMO
OSD,ESPC
PJA,ESUP
RNB,ESDF
SFT,ESNS
KVB,ESGR
SOO,ESNY
BMA,ESSB
NYO,ESKN
ARN,ESSA
SQO,ESUD
SDL,ESNN
EVG,ESND
TYF,ESST
THN,ESGT
UME,ESNU
VST,ESOW
VVK,ESSW
VXO,ESMX
VHM,ESNV
VBY,ESSV
BRN,LSZB
GVA,LSGG
LUG,LSZA
SMV,LSZS
SIR,LSGS
ACH,LSZR
ZRH,LSZH
ALP,OSAP
DAM,OSDI
DEZ,OSDZ
KAC,OSKL
LTK,OSLK
PMS,OSPR
IATA,ICAO
KHH,RCKH
TSA,RCSS
TPE,RCTP
DYU,UTDD
LBD,UTDL
ARK,HTAR
BKZ,HTBU
DAR,HTDA
DOD,HTDO
IRI,HTIR
TKQ,HTKA
JRO,HTKJ
KIY,HTKI
LKY,HTLM
LDI,HTLI
MFA,HTMA
XMI,HTMI
MBI,HTMB
MYW,HTMT
MUZ,HTMU
MWN,HTMD
MWZ,HTMW
NCH,HTNA
JOM,HTNJ
PMA,HTPE
SEU,HTSN
SHY,HTSY
SGX,HTSO
SUT,HTSU
TBO,HTTB
TGT,HTTG
ZNZ,HTZA
BKK,VTBD
CNX,VTCC
CEI,VTCT
,VTCR
QHI,VTBS
HDY,VTSS
HHQ,VTPH
USM,VTSM
KKC,VTUK
KBV,VTSG
LPT,VTCL
LOE,VTUL
HGN,VTCH
MAQ,VTPM
KOP,VTUW
NAK,VTUQ
NST,VTSN
NNT,VTCN
NAW,VTSC
PAN,VTSK
UTP,VTBU
PHS,VTPP
PRH,VTCP
HKT,VTSP
UNN,VTSR
SNO,VTUI
SGZ,VTSH
THS,VTPO
URT,VTSB
TKT,VTPT
TST,VTST
UBP,VTUU
UTH,VTUD
UTP,VTUD
UTR,VTPU
LFW,DXXX
LRL,DXNG
HPA,NFTL
NTT,NFTP
TBU,NFTF
VAV,NFTV
POS,TTPP
DJE,DTTJ
EBM,DTTR
GAF,DTTF
MIR,DTMB
SFA,DTTX
TBJ,DTKA
TOE,DTTZ
TUN,DTTA
ADA,LTAF
ADF,LTCP
AJI,LTCO
ESB,LTAC
AYT,LTAI
EDO,LTFD
BAL,LTCJ
YEI,LTBR
CKZ,LTBH
DNZ,LTAY
DIY,LTCC
EZS,LTCA
ERC,LTCD
ERZ,LTCE
AOE,LTBY
GZT,LTAJ
GZP,LTFG
ISE,LTFC
SAW,LTFJ
IST,LTBA
ADB,LTBJ
KCM,LTCN
KSY,LTCF
ASR,LTAU
KYA,LTAN
MLX,LTAT
MQM,LTCR
BJV,LTFE
DLM,LTBS
MSR,LTCK
NAV,LTAZ
SZF,LTFH
SFQ,LTCH
SXZ,LTCL
VAS,LTAR
TEQ,LTBU
TZX,LTCG
VAN,LTCI
ASB,UTAA
GDT,MBGT
FUN,NGFU
IATA,ICAO
STX,TISX
STT,TIST
ABR,KABR
ABI,KABI
CAK,KCAK
ABY,KABY
ALB,KALB
ABQ,KABQ
AEX,KAEX
ABE,KABE
APN,KAPN
AOO,KAOO
AMA,KAMA
MRI,PAMR
ANC,PANC
LHD,PALH
ANI,PANI
ATW,KATW
ACV,KACV
DCA,KDCA
AVL,KAVL
ASE,KASE
AHN,KAHN
ATL,KATL
ACY,KACY
AGS,KAGS
AUS,KAUS
BFL,KBFL
BWI,KBWI
BGR,KBGR
BHB,KBHB
BRW,PABR
BTR,KBTR
BPT,KBPT
BED,KBED
BLI,KBLI
BJI,KBJI
BET,PABE
BIL,KBIL
BGM,KBGM
BHM,KBHM
BIS,KBIS
BMI,KBMI
BOI,KBOI
BOS,KBOS
BZN,KBZN
BRD,KBRD
BRO,KBRO
BQK,KBQK
BUF,KBUF
IFP,KIFP
BUR,KBUR
BTV,KBTV
BTM,KBTM
CRQ,KCRQ
CPR,KCPR
CDC,KCDC
CID,KCID
CMI,KCMI
IAD,KIAD
CHS,KCHS
CRW,KCRW
CVX,KCVX
CLT,KCLT
CHO,KCHO
CHA,KCHA
CYS,KCYS
MDW,KMDW
ORD,KORD
CIC,KCIC
CKB,KCKB
CLE,KCLE
COD,KCOD
CLL,KCLL
COS,KCOS
COU,KCOU
CAE,KCAE
CSG,KCSG
GTR,KGTR
CMH,KCMH
CDV,PACV
CRP,KCRP
CVG,KCVG
CEC,KCEC
DAL,KDAL
DFW,KDFW
DAY,KDAY
DAB,KDAB
SCC,PASC
DEC,KDEC
DEN,KDEN
DSM,KDSM
DTW,KDTW
DLG,PADL
DHN,KDHN
DUJ,KDUJ
DBQ,KDBQ
DLH,KDLH
DRO,KDRO
EGE,KEGE
EAU,KEAU
ELP,KELP
EKO,KEKO
ELM,KELM
ERI,KERI
EUG,KEUG
EVV,KEVV
FAI,PAFA
FAR,KFAR
FMN,KFMN
XNA,KXNA
FAY,KFAY
FLG,KFLG
FNT,KFNT
FLO,KFLO
FLL,KFLL
RSW,KRSW
FSM,KFSM
FWA,KFWA
FAT,KFAT
FHR,KFHR
GNV,KGNV
GAL,PAGA
GCC,KGCC
GFK,KGFK
GJT,KGJT
GRR,KGRR
GTF,KGTF
GRB,KGRB
GSO,KGSO
PGV,KPGV
GSP,KGSP
GPT,KGPT
GUC,KGUC
HGR,KHGR
SUN,KSUN
HNM,PHHN
CMX,KCMX
HRL,KHRL
MDT,KMDT
PIB,KPIB
HDN,KHDN
HLN,KHLN
ITO,PHTO
HXD,KHXD
HOM,PAHO
HNL,PHNL
EFD,KEFD
HOU,KHOU
IAH,KIAH
HTS,KHTS
HSV,KHSV
HYA,KHYA
IDA,KIDA
IPL,KIPL
IND,KIND
INL,KINL
IYK,KIYK
ISP,KISP
ITH,KITH
JAN,KJAN
JAC,KJAC
JAX,KJAX
OAJ,KOAJ
JHW,KJHW
JST,KJST
JLN,KJLN
JNU,PAJN
OGG,PHOG
KOA,PHKO
AZO,KAZO
GPI,KGPI
MCI,KMCI
MKK,PHMK
ENA,PAEN
KTN,PAKT
EYW,KEYW
GRK,KGRK
AKN,PAKN
LMT,KLMT
TYS,KTYS
ADQ,PADQ
OTZ,PAOT
LSE,KLSE
LAF,KLAF
LFT,KLFT
LCH,KLCH
LNY,PHNY
LNS,KLNS
LAN,KLAN
LRD,KLRD
LAS,KLAS
VGT,KVGT
LBE,KLBE
LAW,KLAW
LWS,KLWS
LEX,KLEX
LIH,PHLI
LNK,KLNK
LIT,KLIT
LGB,KLGB
GGG,KGGG
LAX,KLAX
SDF,KSDF
LBB,KLBB
LYH,KLYH
MCN,KMCN
MSN,KMSN
MHT,KMHT
MHK,KMHK
MKT,KMKT
MWA,KMWA
SAW,KSAW
MCW,KMCW
MFE,KMFE
MFR,KMFR
MLB,KMLB
MEM,KMEM
MEI,KMEI
MIA,KMIA
MAF,KMAF
MKE,KMKE
MSP,KMSP
MOT,KMOT
MSO,KMSO
MOB,KMOB
MOD,KMOD
MLI,KMLI
MLU,KMLU
MRY,KMRY
MGM,KMGM
MTJ,KMTJ
MGW,KMGW
CWA,KCWA
MKG,KMKG
MYR,KMYR
ACK,KACK
APF,KAPF
BNA,KBNA
EWB,KEWB
EWN,KEWN
HVN,KHVN
MSY,KMSY
LGA,KLGA
JFK,KJFK
EWR,KEWR
SWF,KSWF
PHF,KPHF
OME,PAOM
ORF,KORF
OTH,KOTH
OAK,KOAK
OKC,KOKC
OMA,KOMA
ONT,KONT
SFB,KSFB
MCO,KMCO
OXR,KOXR
PAH,KPAH
PGA,KPGA
PSP,KPSP
PFN,KPFN
PKB,KPKB
PSC,KPSC
PLN,KPLN
PDT,KPDT
PNS,KPNS
PIA,KPIA
PSG,PAPG
PHL,KPHL
PHX,KPHX
PIR,KPIR
PIT,KPIT
PIH,KPIH
CLM,KCLM
PCW,KPCW
PWM,KPWM
PDX,KPDX
PSM,KPSM
PQI,KPQI
PVD,KPVD
PVC,KPVC
PUW,KPUW
UIN,KUIN
RDU,KRDU
RAP,KRAP
RDG,KRDG
RDD,KRDD
RDM,KRDM
RNO,KRNO
RHI,KRHI
RIC,KRIC
RIW,KRIW
ROA,KROA
RST,KRST
ROC,KROC
RKD,KRKD
SMF,KSMF
MBS,KMBS
SBY,KSBY
SLC,KSLC
SJT,KSJT
SAT,KSAT
SAN,KSAN
SFO,KSFO
SJC,KSJC
SBP,KSBP
SNA,KSNA
SBA,KSBA
SAF,KSAF
SMX,KSMX
SRQ,KSRQ
CIU,KCIU
SAV,KSAV
BFI,KBFI
SEA,KSEA
SHR,KSHR
SHV,KSHV
SDY,KSDY
SUX,KSUX
FSD,KFSD
SIT,PASI
SBN,KSBN
GEG,KGEG
SPI,KSPI
SGF,KSGF
STC,KSTC
SGU,KSGU
STL,KSTL
PIE,KPIE
UNV,KUNV
SCK,KSCK
SYR,KSYR
TLH,KTLH
TPA,KTPA
TEX,KTEX
TXK,KTXK
TOL,KTOL
FOE,KFOE
TVC,KTVC
TTN,KTTN
TRI,KTRI
TUS,KTUS
TUL,KTUL
TUP,KTUP
GCN,KGCN
TWF,KTWF
TYR,KTYR
DUT,PADU
VDZ,PAVD
VLD,KVLD
VPS,KVPS
VCT,KVCT
VCV,KVCV
MVY,KMVY
ACT,KACT
ALW,KALW
ALO,KALO
EAT,KEAT
PBI,KPBI
HPN,KHPN
SPS,KSPS
ICT,KICT
AVP,KAVP
IPT,KIPT
ILM,KILM
BDL,KBDL
ORH,KORH
YKM,KYKM
YAK,PAYA
YUM,KYUM
RUA,HUAR
EBB,HUEN
ULU,HUGU
JIN,HUJI
KSE,HUKS
KCU,HUMI
MBQ,HUMA
PAF,HUPA
SRT,HUSO
TRY,HUTO
DNK,UKDD
DOK,UKCC
IFO,UKLI
HRK,UKHH
KBP,UKBB
IEV,UKKK
KWG,UKDR
LWO,UKLL
NLV,UKON
ODS,UKOO
RWN,UKLR
SIP,UKFF
UDJ,UKLU
VIN,UKWW
OZH,UKDE
AZI,OMAD
AUH,OMAA
AAN,OMAL
DXB,OMDB
FJR,OMFJ
RKT,OMRK
SHJ,OMSJ
ABZ,EGPD
WRY,EGEW
ACI,EGJA
TRE,EGPU
BRR,EGPR
BWF,EGNL
QLA,EGHL
BFS,EGAA
BHD,EGAC
BEB,EGPL
BHX,EGBB
BLK,EGNH
BOH,EGHH
BRS,EGGD
BBS,EGLK
CBG,EGSC
CAL,EGEC
MSE,EGMH
CWL,EGFF
CAX,EGNC
CEG,EGNR
CVT,EGBE
LDY,EGAE
DND,EGPN
EMA,EGNX
EDI,EGPH
ENK,EGAB
EXT,EGTE
FAB,EGLF
FZO,EGTG
PIK,EGPK
GLA,EGPF
GCI,EGJB
HAW,EGFE
INV,EGPE
ILY,EGPI
IOM,EGNS
JER,EGJJ
HUY,EGNJ
KOI,EGPA
SCS,EGPM
LWK,EGET
LPL,EGGP
LHR,EGLL
LTN,EGGW
STN,EGSS
BQH,EGKB
LCY,EGLC
LGW,EGKK
LYX,EGMD
MAN,EGCC
NCL,EGNT
NQY,EGDQ
NRL,EGEN
ORM,EGBK
NWI,EGSH
NQT,EGBN
OXF,EGTK
PPW,EGEP
PSL,EGPT
PLH,EGHD
KRH,EGKR
RCS,EGTO
BBP,EGHJ
SZE,EGSY
LSI,EGPB
ESH,EGKA
DSA,EGCN
SOU,EGHI
SEN,EGMC
LEQ,EGHC
ISC,EGHE
GLO,EGBJ
SYY,EGPO
SWS,EGFH
MME,EGNV
UPV,EGDJ
LBA,EGNM
WHS,EGEH
WIC,EGPC
ATI,SUAG
CYR,SUCA
DZO,SUDU
PDP,SULS
MLZ,SUMO
MVD,SUMU
PDU,SUPU
RVY,SURV
STY,SUSO
TAW,SUTB
TYT,SUTR
VCH,SUVO
BHK,UTSB
SKD,UTSS
TAS,UTTT
TMJ,UTST
UGC,UTNU
IATA,ICAO
SON,NVSS
VLI,NVVV
AGV,SVAC
AAO,SVAN
BLA,SVBC
BNS,SVBI
BRM,SVBM
CLZ,SVCL
CAJ,SVCN
VCR,SVCO
CUP,SVCP
CBL,SVCB
CGU,SVPR
CZE,SVCR
CUM,SVCU
EOR,SVED
VIG,SVVG
EOZ,SVEZ
GUQ,SVGU
GDO,SVGD
GUI,SVGI
ICA,SVIC
KAV,SVKA
LFR,SVLF
CCS,SVMI
MAR,SVMC
PMV,SVMG
MUN,SVMT
MRD,SVMD
PTM,SVPT
PYH,SVPA
PBL,SVPC
SCI,SVPM
SNF,SVSP
SFD,SVSR
SOM,SVST
SNV,SVSE
STD,SVSO
TUV,SVTC
TMO,SVTM
URM,SVUM
VLN,SVVA
VLV,SVVL
VDP,SVVP
BMV,VVBM
CAH,VVCM
VCA,VVCT
VCS,VVCS
DLI,VVDL
DAD,VVDN
DIN,VVDB
HPH,VVCI
HAN,VVNB
SGN,VVTS
HUI,VVPB
CXR,VVCR
PQC,VVPQ
PXU,VVPK
UIH,VVPC
VKG,VVRG
SQH,VVNS
TBB,VVTH
VII,VVVH
IATA,ICAO
EAB,OYAB
ADE,OYAA
BUK,OYBQ
AAY,OYGD
AXK,OYAT
BHN,OYBN
HOD,OYHD
MYN,OYMB
RIY,OYRN
UKR,OYMK
IHN,OYQN
SYE,OYSH
SAH,OYSN
GXF,OYSY
SCT,OYSQ
TAI,OYTZ
IATA,ICAO
CIP,FLCP
KLB,FLKL
KMZ,FLKO
ZKB,FLKY
KAA,FLKS
ZKP,FLKE
KIW,FLSO
LVI,FLLI
LXU,FLLK
LUN,FLLS
MNS,FLMA
MFU,FLMF
MNR,FLMG
NLA,FLND
ZGM,FLNA
SXG,FLSN
SLI,FLSW
BBZ,FLZB
BUQ,FVBU
BFO,FVCZ
GWE,FVTL
HRE,FVHA
WKI,FVWT
HWN,FVWN
KAB,FVKB
MVZ,FVMV
UTA,FVMU
VFA,FVFA
